time,seconds_elapsed,z,y,x
1701290496051463200,0.013463134765625,-0.06270039826631546,-0.007865113206207752,-0.092445507645607
1701290496061539000,0.0235390625,-0.06285006552934647,0.05355643481016159,-0.08891948312520981
1701290496071614000,0.033614013671875,-0.0846637561917305,0.0998363122344017,-0.08027513325214386
1701290496081689000,0.043689208984375,-0.09635210037231445,0.11053290218114853,-0.08709042519330978
1701290496091765200,0.05376513671875,-0.1119299978017807,0.09725837409496307,-0.1270761936903
1701290496101840100,0.063840087890625,-0.12658031284809113,0.0775589719414711,-0.19151297211647034
1701290496111915000,0.0739150390625,-0.12803839147090912,0.03181838244199753,-0.22731198370456696
1701290496121991200,0.0839912109375,-0.14325276017189026,-0.00123783724848181,-0.2705606520175934
1701290496132066000,0.094066162109375,-0.09470067918300629,-0.13588006794452667,-0.2979006767272949
1701290496142141200,0.10414111328125,-0.0969635620713234,-0.22461020946502686,-0.25354304909706116
1701290496152217000,0.114217041015625,-0.13655199110507965,-0.10153674334287643,-0.21399883925914764
1701290496162292000,0.1242919921875,-0.15755154192447662,-0.04718722030520439,-0.23715928196907043
1701290496172367000,0.1343671875,-0.16228051483631134,-0.045937132090330124,-0.24094709753990173
1701290496182442000,0.14444189453125,-0.19600573182106018,-0.028684375807642937,-0.2152382731437683
1701290496192518000,0.154517822265625,-0.2674112021923065,0.014226606115698814,-0.1893928349018097
1701290496202593000,0.164593017578125,-0.33407944440841675,0.03461816534399986,-0.18427956104278564
1701290496212668200,0.174668212890625,-0.3684925436973572,-0.0016860472969710827,-0.21305954456329346
1701290496222744000,0.184744140625,-0.39041808247566223,-0.022649917751550674,-0.2590526044368744
1701290496232819200,0.194819091796875,-0.4028063118457794,0.010775416158139706,-0.30407360196113586
1701290496242894000,0.20489404296875,-0.42514917254447937,0.039322637021541595,-0.34650495648384094
1701290496252970000,0.214969970703125,-0.45706847310066223,0.06166709214448929,-0.40000706911087036
1701290496263045000,0.225045166015625,-0.5034093260765076,0.0670195147395134,-0.44731783866882324
1701290496273120300,0.235120361328125,-0.5809920430183411,0.1140698492527008,-0.5263628959655762
1701290496283196000,0.24519580078125,-0.7042862772941589,0.24239878356456757,-0.6690795421600342
1701290496293271000,0.25527099609375,-0.8546012043952942,0.3576233685016632,-0.7966316342353821
1701290496303346200,0.26534619140625,-0.9848273992538452,0.45738911628723145,-0.8121112585067749
1701290496313422000,0.275422119140625,-1.1137480735778809,0.4310302138328552,-0.7721744775772095
1701290496323497000,0.2854970703125,-1.1753650903701782,0.5051169395446777,-0.6777982115745544
1701290496333572000,0.295572021484375,-1.1274484395980835,0.6772975325584412,-0.4851355254650116
1701290496343647000,0.30564697265625,-1.0089492797851562,0.6695879101753235,-0.4057088792324066
1701290496353723100,0.31572314453125,-0.8943949341773987,0.6366928219795227,-0.46802711486816406
1701290496363798000,0.325798095703125,-0.8558797836303711,0.5961528420448303,-0.5706514716148376
1701290496373873000,0.335872802734375,-0.874646008014679,0.5394704341888428,-0.6438522338867188
1701290496383949000,0.345948974609375,-0.8923171758651733,0.49649205803871155,-0.6815380454063416
1701290496394024200,0.356024169921875,-0.9148206114768982,0.5095311403274536,-0.7308449149131775
1701290496404099000,0.36609912109375,-0.9427265524864197,0.4698553681373596,-0.8010548949241638
1701290496414175000,0.376175048828125,-0.9876409769058228,0.3990427255630493,-0.8953456878662109
1701290496424250000,0.38625,-1.0153110027313232,0.29272639751434326,-0.9248654842376709
1701290496434325000,0.396324951171875,-0.9929220676422119,0.18329578638076782,-0.8683010339736938
1701290496444401200,0.406401123046875,-0.9684656858444214,0.10777972638607025,-0.7353525757789612
1701290496454476000,0.41647607421875,-0.9878777861595154,0.09357442706823349,-0.5973947048187256
1701290496464551000,0.426551025390625,-1.0386136770248413,0.08203654736280441,-0.4942113161087036
1701290496474627000,0.436626953125,-1.120753288269043,0.10211677849292755,-0.4645721912384033
1701290496484702200,0.4467021484375,-1.4100394248962402,0.1880793571472168,-0.4312770962715149
1701290496494777000,0.456777099609375,-1.6213178634643555,0.44271644949913025,-0.35091114044189453
1701290496504852000,0.46685205078125,-1.5699489116668701,1.224339246749878,-0.12401169538497925
1701290496514928000,0.47692822265625,-1.2224599123001099,1.8626407384872437,-0.047568585723638535
1701290496525003000,0.4870029296875,-1.0546929836273193,2.085951805114746,-0.15504631400108337
1701290496535078100,0.497078125,-1.1232681274414062,1.8966313600540161,-0.2989659309387207
1701290496545154000,0.507154052734375,-1.2916749715805054,1.6011574268341064,-0.32410937547683716
1701290496555229200,0.517229248046875,-1.4596439599990845,1.234629511833191,-0.25657105445861816
1701290496565304000,0.527303955078125,-1.583475947380066,0.7361544370651245,-0.26018470525741577
1701290496575380000,0.5373798828125,-1.6211081743240356,0.1818198710680008,-0.33791306614875793
1701290496585455000,0.547455078125,-1.5028942823410034,-0.2796119451522827,-0.46769529581069946
1701290496595530000,0.557530029296875,-1.3894507884979248,-0.5726541876792908,-0.617842435836792
1701290496605606100,0.567606201171875,-1.313368558883667,-0.690681517124176,-0.7425178289413452
1701290496615681300,0.577681396484375,-1.1884931325912476,-0.6758620738983154,-0.7951557040214539
1701290496625756000,0.587755859375,-1.082047700881958,-0.6177968978881836,-0.7787583470344543
1701290496635832000,0.59783203125,-1.0672907829284668,-0.44237104058265686,-0.7329935431480408
1701290496645907200,0.6079072265625,-1.1099879741668701,-0.1913723647594452,-0.6806086301803589
1701290496655982000,0.617982177734375,-1.2216370105743408,-0.004564125556498766,-0.6275954842567444
