time,seconds_elapsed,z,y,x
1701290859102018800,0.023018798828125,-0.23224282173216343,-0.15481354509294032,0.19583412226736543
1701290859112093700,0.03309375,-0.24164354115352032,-0.09455752157270908,0.18323358389139174
1701290859122168800,0.0431689453125,-0.33205095730945466,-0.04525193113386631,0.11541033998727798
1701290859132244000,0.053243896484375,-0.42591728174760934,-0.06088029289841652,0.08120528804659843
1701290859142318800,0.06331884765625,-0.3951327057749033,-0.11536825441122055,0.14588731131553648
1701290859152393700,0.073393798828125,-0.3546861290961504,-0.19723522123694417,0.2140788040101528
1701290859162468600,0.083468505859375,-0.3560365207917988,-0.1980231567442417,0.24438918659985065
1701290859172543700,0.093543701171875,-0.3113907388575375,-0.23275544742941856,0.25734511428475376
1701290859182619000,0.103618896484375,-0.2775238328300416,-0.25191139879822727,0.14374153145849705
1701290859192693800,0.11369384765625,-0.2562147950805724,-0.15309095908403395,0.09398819725215435
1701290859202769000,0.123768798828125,-0.23319851502180097,-0.1276531509667635,0.09063187256157397
1701290859212843800,0.13384375,-0.2833731433801353,-0.15685937170684336,0.12854396232664583
1701290859222918700,0.143918701171875,-0.3650198915839195,-0.1787836187452078,0.13759703735411166
1701290859232994300,0.153994384765625,-0.41821255258917805,-0.15038988343179224,0.12923194459080695
1701290859243068200,0.164068115234375,-0.4016261594474315,-0.20907120498120785,0.12635200524032114
1701290859253143300,0.174143310546875,-0.3673112173914909,-0.24738544580638408,0.17217559878230093
1701290859263218200,0.18421826171875,-0.35798867777287957,-0.3166203100740909,0.26074177098572254
1701290859273293300,0.194293212890625,-0.36256899130046366,-0.35544074685573573,0.3167816381156444
1701290859283368400,0.204368408203125,-0.3318494433879852,-0.37770167850255965,0.345919469794631
1701290859293443300,0.214443359375,-0.2666602012492716,-0.45570612468123434,0.4025567182958126
1701290859303518200,0.224518310546875,-0.24896014777719974,-0.4616080422013998,0.381742478325963
1701290859313593000,0.234593017578125,-0.3136532769620418,-0.42907881451845165,0.3154442520320415
1701290859323668200,0.244668212890625,-0.3709283849753439,-0.41112931632995603,0.2409668109357357
1701290859333743400,0.254743408203125,-0.37184754564687605,-0.5087357040792704,0.06475333493947982
1701290859343818200,0.264818359375,-0.3421135016404092,-0.5487006347209215,0.03757482063472271
1701290859353893400,0.274893310546875,-0.23705504431948066,-0.3198217364639044,0.05666589007377624
1701290859363968300,0.28496826171875,-0.14097951939925552,-0.30481647503376,-0.10635668043792247
1701290859374043100,0.295043212890625,-0.09251578661203384,-0.4286982907682657,-0.1577946067303419
1701290859384118300,0.3051181640625,-0.04381042708866298,-0.4498229118615389,-0.18506664453744887
1701290859394193200,0.315193115234375,-0.05470788787379861,-0.5977700783163309,-0.26706746687591076
1701290859404268300,0.325268310546875,-0.03525821425542235,-0.5566285051107406,-0.483467407310009
1701290859414342100,0.335342041015625,-0.16657047225162386,-0.5646452228277922,-0.34992227569520473
1701290859424417300,0.345417236328125,-0.2876232751052826,-0.6995955450654029,-0.009818214181065559
1701290859434492400,0.355492431640625,-0.32843583555221556,-1.151046350389719,0.3864595699757337
1701290859444567300,0.3655673828125,-0.2825876920908689,-3.3016794926792383,1.590436131042242
1701290859454642200,0.37564208984375,0.30099194830954074,-4.108773289433121,1.7839251514881849
1701290859464717000,0.385717041015625,0.5475560677956789,-2.094074804243445,0.7991828774988651
1701290859474792200,0.395792236328125,0.21261749928593635,-0.9683400052428245,0.31838030548393725
1701290859484867300,0.405867431640625,-0.18873214477505534,-0.23679040203392504,0.02615267838835716
1701290859494942200,0.415942138671875,-0.8172112861424684,0.5219540820926427,0.006559504646062851
1701290859505017300,0.426017333984375,-1.6853735918432473,0.8790770829468965,-0.381419822242856
1701290859515092500,0.436092529296875,-1.8849077376723289,0.7504612244278193,-0.9574486088722943
1701290859525167000,0.4461669921875,-1.428617091101408,0.35917467268705366,-1.1869558681607246
1701290859535242200,0.4562421875,-0.7588041053593159,0.00737082102894783,-1.0331757577687501
1701290859545317000,0.466317138671875,-0.44557519128918643,0.027712767311930654,-0.44827977407276626
1701290859555392300,0.476392333984375,-0.3451069843679666,0.31208851186335085,0.1911433341026306
1701290859565467400,0.48646728515625,-0.3363163596689701,0.27962533515393734,0.6221756207764149
1701290859575542300,0.496542236328125,-0.2919073091000318,-0.08700900588929653,0.756498751026392
1701290859585617400,0.506617431640625,-0.1542395445972681,-0.15690847154557705,1.0057160884350538
1701290859595691300,0.516691162109375,-0.20073533831238746,-0.14810732545256614,1.2142524558871983
1701290859605766400,0.526766357421875,-0.14049334331750868,-0.06703647744059563,1.2129139007598162
1701290859615841000,0.536841064453125,-0.24731822578907012,0.013684826481342316,1.153886542251706
1701290859625916200,0.546916259765625,-0.358420639449358,-0.022335750448703763,0.9883341610014438
1701290859635991300,0.5569912109375,-0.5381552753090858,-0.03550853575468063,0.760767514386773
1701290859646066200,0.567066162109375,-0.6697580406844615,-0.022968203133344647,0.6065329382255673
1701290859656141300,0.577141357421875,-0.5403156682133674,0.1305710842400789,0.6540078061059117
1701290859666216400,0.587216552734375,-0.3350210956940427,0.4037321918159723,0.7615045964896678
1701290859676291300,0.597291259765625,-0.34522447326779365,0.7147796701937913,0.6369941274628043
1701290859686366200,0.6073662109375,-0.42666473911404607,0.8070546337872743,0.3903627148941159
1701290859696441000,0.617441162109375,-0.551194753091596,0.7878150957882404,0.1753866697832942
1701290859706516200,0.62751611328125,-0.6188403388738631,0.7593143929690123,-0.005687105725705624
1701290859716591400,0.63759130859375,-0.5431774873852729,0.6946347077876329,-0.10525047276169061
