time,seconds_elapsed,z,y,x
1701290234852909600,0.05590966796875,-0.017598019912838936,-0.025885365903377533,-0.035269640386104584
1701290234862985500,0.0659853515625,-0.020361270755529404,-0.024517303332686424,-0.016719214618206024
1701290234873060400,0.076060302734375,-0.023513920605182648,-0.016145389527082443,0.0020624627359211445
1701290234883136500,0.086136474609375,-0.016179120168089867,0.004147307015955448,0.014315596781671047
1701290234893211600,0.096211669921875,-0.011175841093063354,0.04048427566885948,0.026321394369006157
1701290234903287300,0.106287353515625,-0.014367401599884033,0.06784976273775101,0.037483975291252136
1701290234913362400,0.116362548828125,-0.024184346199035645,0.10533694922924042,0.03401786834001541
1701290234923438600,0.1264384765625,-0.04731914773583412,0.15512266755104065,0.00981380045413971
1701290234933513500,0.136513427734375,-0.06123017147183418,0.17646577954292297,-0.04578421264886856
1701290234943589400,0.14658935546875,-0.14044791460037231,0.17516444623470306,-0.14109569787979126
1701290234953664500,0.15666455078125,-0.1673961728811264,0.17177876830101013,-0.21779152750968933
1701290234963740700,0.16674072265625,-0.20038732886314392,0.11668729782104492,-0.22363273799419403
1701290234973815600,0.176815673828125,-0.21365121006965637,0.09688137471675873,-0.19909410178661346
1701290234983891500,0.186891357421875,-0.20814406871795654,0.11351614445447922,-0.16927970945835114
1701290234993967600,0.196967529296875,-0.19578327238559723,0.12162866443395615,-0.15424217283725739
1701290235004042500,0.20704248046875,-0.18713945150375366,0.15012821555137634,-0.15822173655033112
1701290235014118400,0.217118408203125,-0.1858089417219162,0.18357698619365692,-0.164917454123497
1701290235024193500,0.227193603515625,-0.1783018708229065,0.2141002118587494,-0.16640569269657135
1701290235034269700,0.237269775390625,-0.17245356738567352,0.22549666464328766,-0.16281016170978546
1701290235044344300,0.24734423828125,-0.11156807094812393,0.1203174740076065,-0.14486443996429443
1701290235054420500,0.25742041015625,-0.12250220775604248,0.20941460132598877,-0.11804667115211487
1701290235064495600,0.26749560546875,-0.15917126834392548,0.3161394000053406,-0.09723662585020065
1701290235074571300,0.2775712890625,-0.1715586930513382,0.4234496057033539,-0.1024087518453598
1701290235084646400,0.287646484375,-0.17646120488643646,0.4660821557044983,-0.14516699314117432
1701290235094722600,0.29772265625,-0.18262961506843567,0.3831430673599243,-0.19165167212486267
1701290235104798500,0.307798583984375,-0.1607016772031784,0.24276946485042572,-0.1882590800523758
1701290235114873300,0.317873291015625,-0.1477978676557541,0.17578618228435516,-0.16249778866767883
1701290235124949500,0.327949462890625,-0.1582922786474228,0.16353009641170502,-0.13467958569526672
1701290235135024600,0.338024658203125,-0.16287025809288025,0.19901032745838165,-0.10155278444290161
1701290235145100500,0.3481005859375,-0.17228984832763672,0.24414068460464478,-0.07614212483167648
1701290235155175400,0.358175537109375,-0.20185840129852295,0.30944299697875977,-0.06357040256261826
1701290235165251600,0.36825146484375,-0.2817661762237549,0.4156477451324463,-0.06216221675276756
1701290235175326500,0.378326416015625,-0.3231186866760254,0.5353610515594482,-0.06011318042874336
1701290235185403000,0.38840283203125,-0.370491623878479,0.6396641135215759,-0.06695645302534103
1701290235195477800,0.398477783203125,-0.41575977206230164,0.7265084385871887,-0.0642099380493164
1701290235205553700,0.4085537109375,-0.45833441615104675,0.8053188920021057,-0.07733943313360214
1701290235215629800,0.4186298828125,-0.5423182249069214,0.9139042496681213,-0.15737007558345795
1701290235225705000,0.428705078125,-0.7075506448745728,0.9796692132949829,-0.3783781826496124
1701290235235780600,0.438780517578125,-0.9215832948684692,0.9515795111656189,-0.6741997003555298
1701290235245855700,0.448855712890625,-1.1280765533447266,0.8368363380432129,-0.9461720585823059
1701290235255932000,0.458931884765625,-1.2780336141586304,0.697178065776825,-1.1332178115844727
1701290235266006800,0.4690068359375,-1.3291205167770386,0.6003409624099731,-1.275368094444275
1701290235276082700,0.479082763671875,-1.3558613061904907,0.597136914730072,-1.3635666370391846
1701290235286157800,0.48915771484375,-1.389541506767273,0.6107220649719238,-1.3648556470870972
1701290235296234000,0.49923388671875,-1.4306796789169312,0.6180984973907471,-1.283697247505188
1701290235306308900,0.509308837890625,-1.4690688848495483,0.6679120659828186,-1.216171383857727
1701290235316384800,0.519384765625,-1.5143961906433105,0.8634770512580872,-1.1579601764678955
1701290235326461000,0.5294609375,-1.528960943222046,1.6940258741378784,-0.9413325786590576
1701290235336535800,0.539535888671875,-1.6851001977920532,1.969702124595642,-1.0351121425628662
1701290235346611700,0.54961181640625,-1.8696116209030151,1.787208080291748,-1.2361077070236206
1701290235356686800,0.559686767578125,-1.9687461853027344,1.5561386346817017,-1.353398084640503
1701290235366762800,0.5697626953125,-2.032705783843994,1.4005087614059448,-1.344793438911438
1701290235376837600,0.579837646484375,-2.1126651763916016,1.2318334579467773,-1.2054702043533325
1701290235386913800,0.589913818359375,-2.180133581161499,0.966268002986908,-0.9519869089126587
1701290235396989000,0.599989013671875,-2.198364734649658,0.6481605768203735,-0.6512960195541382
1701290235407064800,0.61006494140625,-2.2093794345855713,0.31008821725845337,-0.3533918261528015
1701290235417139700,0.6201396484375,-2.189608097076416,0.053105950355529785,-0.1157856434583664
1701290235427216000,0.6302158203125,-2.1126182079315186,-0.04222319275140762,-0.0018241083016619086
1701290235437291800,0.640291748046875,-2.079620361328125,0.04920871555805206,0.02428392507135868
1701290235447366700,0.65036669921875,-2.1886022090911865,0.22888028621673584,-0.010084550827741623
1701290235457442800,0.66044287109375,-2.327321767807007,0.5310843586921692,-0.08123436570167542
1701290235467518000,0.67051806640625,-2.285590648651123,0.9453157782554626,-0.08538546413183212
