time,seconds_elapsed,z,y,x
1701290738118384600,0.016384521484375,0.01685553789138794,-0.007711074315011501,-0.031431395560503006
1701290738128459800,0.026459716796875,0.024706803262233734,0.002358071506023407,-0.03909623995423317
1701290738138535000,0.036534912109375,0.02039416879415512,-0.013811532407999039,-0.04415615648031235
1701290738148610800,0.04661083984375,0.015289421193301678,-0.024638880044221878,-0.036442309617996216
1701290738158685700,0.056685791015625,0.012021991424262524,-0.016955526545643806,-0.04611251503229141
1701290738168760800,0.0667607421875,0.015749352052807808,-0.019772350788116455,-0.05512518435716629
1701290738178836700,0.076836669921875,0.01609485223889351,-0.012283232994377613,-0.06072625517845154
1701290738188911600,0.08691162109375,0.023960765451192856,-0.00039221905171871185,-0.07942350953817368
1701290738198986800,0.09698681640625,0.026784617453813553,0.02041497826576233,-0.10687872767448425
1701290738209061600,0.1070615234375,-0.06447738409042358,0.07619621604681015,-0.16008736193180084
1701290738219137800,0.1171376953125,-0.30497458577156067,0.03575162589550018,-0.2270495444536209
1701290738229212700,0.127212646484375,-0.3684856593608856,0.0804796814918518,-0.25483641028404236
1701290738239287600,0.13728759765625,-0.3335670232772827,0.123938649892807,-0.27882370352745056
1701290738249362700,0.14736279296875,-0.3094545006752014,0.14296746253967285,-0.3632270097732544
1701290738259438800,0.15743896484375,-0.31612062454223633,0.10299648344516754,-0.40987491607666016
1701290738269513700,0.167513671875,-0.3021656572818756,0.08641724288463593,-0.39604300260543823
1701290738279588600,0.177588623046875,-0.27960851788520813,0.08921218663454056,-0.37198594212532043
1701290738289664800,0.187664794921875,-0.2494375854730606,0.06468074768781662,-0.35144737362861633
1701290738299739600,0.19773974609375,-0.22879265248775482,0.03464353084564209,-0.358590692281723
1701290738309814800,0.207814697265625,-0.21808753907680511,0.0434599295258522,-0.38379138708114624
1701290738319889700,0.2178896484375,-0.225689098238945,0.09151941537857056,-0.37826913595199585
1701290738329965800,0.2279658203125,-0.2391873300075531,0.1355430781841278,-0.35850396752357483
1701290738340040700,0.238040771484375,-0.25297239422798157,0.12926945090293884,-0.345784991979599
1701290738350115800,0.24811572265625,-0.268025666475296,0.1404603272676468,-0.3234277665615082
1701290738360190700,0.258190673828125,-0.29315799474716187,0.16940630972385406,-0.3177156448364258
1701290738370266600,0.2682666015625,-0.3223283886909485,0.1883549690246582,-0.30703023076057434
1701290738380341800,0.278341796875,-0.35985133051872253,0.18712149560451508,-0.2827763557434082
1701290738390416600,0.288416748046875,-0.3823870122432709,0.19178389012813568,-0.2467523068189621
1701290738400492500,0.298492431640625,-0.3785923719406128,0.2030031979084015,-0.17890729010105133
1701290738410567700,0.308567626953125,-0.40375977754592896,0.2856520116329193,-0.13411451876163483
1701290738420642600,0.318642578125,-0.48325884342193604,0.3879779875278473,-0.15089936554431915
1701290738430717700,0.3287177734375,-0.5754079818725586,0.49149373173713684,-0.14587265253067017
1701290738440793900,0.3387939453125,-0.6822477579116821,0.5773304104804993,-0.11428721994161606
1701290738450868500,0.348868408203125,-0.8432560563087463,0.6817612051963806,-0.10742025822401047
1701290738460943600,0.358943603515625,-1.071681261062622,0.7836707830429077,-0.11649683117866516
1701290738471018800,0.369018798828125,-1.2898386716842651,0.8994567394256592,-0.14863479137420654
1701290738481094700,0.3790947265625,-1.3984791040420532,0.8938210606575012,-0.21050776541233063
1701290738491169800,0.389169677734375,-1.4294897317886353,0.788110077381134,-0.21004436910152435
1701290738501244700,0.39924462890625,-1.4999682903289795,0.6919739246368408,-0.1935775876045227
1701290738511320800,0.40932080078125,-1.6809353828430176,0.6513362526893616,-0.19405056536197662
1701290738521395700,0.419395751953125,-1.9143414497375488,0.6026201248168945,-0.21214674413204193
1701290738531470800,0.429470947265625,-2.0849990844726562,0.5955337285995483,-0.24625571072101593
1701290738541545700,0.439545654296875,-2.1887855529785156,0.6141787767410278,-0.2752460837364197
1701290738551621600,0.44962158203125,-2.221024751663208,0.5780825018882751,-0.23176147043704987
1701290738561696800,0.45969677734375,-2.2402150630950928,0.6187976002693176,-0.09298387914896011
1701290738571771600,0.469771728515625,-2.1738343238830566,0.5035178661346436,-0.07838123291730881
1701290738581846800,0.4798466796875,-2.1158523559570312,0.4827926456928253,-0.08917076885700226
1701290738591922700,0.489922607421875,-2.0245189666748047,0.5026872158050537,-0.14304810762405396
1701290738601997600,0.49999755859375,-1.861160397529602,0.6364961266517639,-0.2705017328262329
1701290738612072700,0.51007275390625,-1.6547571420669556,0.6444041728973389,-0.305533230304718
1701290738622148900,0.52014892578125,-1.4755330085754395,0.5311453938484192,-0.24623386561870575
1701290738632223500,0.530223388671875,-1.291095495223999,0.48830392956733704,-0.2607393264770508
1701290738642298600,0.540298583984375,-1.1534044742584229,0.5489225387573242,-0.284932017326355
1701290738652373800,0.550373779296875,-0.7668846845626831,0.5674152374267578,-0.22496266663074493
1701290738662449700,0.56044970703125,-0.3399062156677246,0.6041772365570068,-0.1310364454984665
1701290738672524800,0.57052490234375,-0.22062669694423676,0.5717857480049133,-0.02802431397140026
1701290738682599700,0.580599609375,-0.544622004032135,0.524685263633728,0.013625744730234146
1701290738692675800,0.59067578125,-1.2201573848724365,0.5135740041732788,0.02592315711081028
1701290738702750700,0.600750732421875,-1.8940180540084839,0.5631112456321716,0.14773029088974
1701290738712825900,0.610825927734375,-1.6495832204818726,0.46315667033195496,0.35454630851745605
1701290738722900700,0.620900634765625,-1.280295729637146,0.21432194113731384,0.477165162563324
1701290738732976600,0.6309765625,-1.013775110244751,-0.01722526177763939,0.47653186321258545
1701290738743051800,0.6410517578125,-0.6943798065185547,-0.22565968334674835,0.388694703578949
1701290738753126700,0.651126708984375,-0.43125200271606445,-0.3517265319824219,0.3448827862739563
1701290738763202600,0.66120263671875,-0.19242683053016663,-0.4699976146221161,0.379437118768692
1701290738773277700,0.671277587890625,0.022929685190320015,-0.5879343748092651,0.40504711866378784
1701290738783352600,0.6813525390625,0.1760687232017517,-0.6020305752754211,0.40024927258491516
1701290738793427700,0.691427734375,0.09112214297056198,-0.6278411149978638,0.454923152923584
1701290738803503900,0.70150390625,-0.29646384716033936,-0.7902374267578125,0.564421534538269
1701290738813578500,0.71157861328125,-0.5539917945861816,-0.3411587178707123,0.23131147027015686
1701290738823653600,0.721653564453125,-0.487508088350296,0.09846272319555283,-0.21233440935611725
1701290738833728800,0.731728759765625,-0.19632552564144135,0.1820865124464035,-0.44041791558265686
1701290738843804700,0.7418046875,0.0797690898180008,0.005021680146455765,-0.4256587624549866
1701290738853879800,0.7518798828125,0.20664368569850922,-0.2416786402463913,-0.3212021291255951
1701290738863954700,0.76195458984375,0.18628309667110443,-0.4715920686721802,-0.26873669028282166
1701290738874030800,0.77203076171875,0.1289106160402298,-0.6581920385360718,-0.2960900366306305
1701290738884105700,0.782105712890625,0.08283313363790512,-0.757063090801239,-0.35737845301628113
1701290738894180900,0.792180908203125,0.062461547553539276,-0.774243950843811,-0.4231998026371002
1701290738904255700,0.802255859375,0.068311907351017,-0.7121215462684631,-0.4513723850250244
1701290738914331600,0.81233154296875,0.10519535094499588,-0.5623006224632263,-0.41209927201271057
1701290738924406800,0.82240673828125,0.1463790088891983,-0.34496548771858215,-0.32591673731803894
1701290738934481700,0.832481689453125,0.19301335513591766,-0.2147640734910965,-0.2656531035900116
1701290738944557600,0.8425576171875,0.24492181837558746,-0.1659466028213501,-0.23236627876758575
1701290738954632700,0.8526328125,0.27672848105430603,-0.13890673220157623,-0.188264861702919
1701290738964707600,0.86270751953125,0.2784334421157837,-0.14684228599071503,-0.17183154821395874
1701290738974782700,0.87278271484375,0.23268459737300873,-0.11212638020515442,-0.15578679740428925
1701290738984858600,0.882858642578125,0.1503487229347229,-0.11011916399002075,-0.11971988528966904
1701290738994933500,0.89293359375,0.04188002273440361,-0.1443474292755127,-0.11272722482681274
1701290739005008600,0.903008544921875,-0.03762989863753319,-0.1274091601371765,-0.1475548893213272
1701290739015083800,0.913083740234375,-0.04337167367339134,-0.11719566583633423,-0.1717100292444229
1701290739025159700,0.92315966796875,-0.01142173819243908,-0.11276816576719284,-0.15726318955421448
1701290739035234800,0.93323486328125,-0.0050850119441747665,-0.07582852244377136,-0.11841300129890442
1701290739045309700,0.943309814453125,-0.008007025346159935,-0.026693731546401978,-0.10757472366094589
1701290739055385900,0.9533857421875,-0.015297429636120796,-0.006276607513427734,-0.13489343225955963
1701290739065460700,0.963460693359375,-0.024266686290502548,-0.03064865618944168,-0.16261906921863556
1701290739075536000,0.973535888671875,-0.015007407404482365,-0.08536143600940704,-0.19563932716846466
1701290739085610800,0.98361083984375,0.005145630799233913,-0.15503500401973724,-0.227830708026886
1701290739095686700,0.993686767578125,0.021145902574062347,-0.23407922685146332,-0.26215940713882446
1701290739105761000,1.003760986328125,0.03458944708108902,-0.30674922466278076,-0.28591489791870117
